-55.050177007	-38.0043156678	0.0
-54.6669594056	-37.8896672051	10.0
-54.2894286177	-37.7574911703	20.0
-53.9104120709	-37.6296379057	30.0
-53.5271079258	-37.5152791178	40.0
-53.1354020708	-37.4342450314	50.0
-52.752451881	-37.3187065003	60.0
-52.3756257058	-37.184534843	70.0
-52.0473703317	-36.9559557333	80.0
-51.7326023262	-36.7091337272	90.0
-51.5495985801	-36.3534518062	100.0
-51.3904681151	-35.9864674808	110.0
-51.1806100101	-35.6459391035	120.0
-50.9415089758	-35.325266848	130.0
-50.9249340665	-34.9256104051	140.0
-50.8634851325	-34.5303585506	150.0
-50.7517785607	-34.146273089	160.0
-50.7039906442	-33.7491379545	170.0
-50.6550511519	-33.3521430854	180.0
-50.6221773934	-32.9534962291	190.0
-50.5987926721	-32.5541803707	200.0
-50.7342043084	-32.1777980002	210.0
-50.8356993047	-31.7908887528	220.0
-51.0618940535	-31.4609858344	230.0
-51.2733896809	-31.121472065	240.0
-51.4502803826	-30.7627107521	250.0
-51.5439317163	-30.3738284721	260.0
-51.6070999377	-29.9788477437	270.0
-51.4981041258	-29.5939842445	280.0
-51.2926543332	-29.2507782091	290.0
-51.0565419901	-28.9278990345	300.0
-50.915615752	-28.5535465329	310.0
-50.7149420227	-28.2075262237	320.0
-50.4627861767	-27.8970146631	330.0
-50.3054243694	-27.5292684712	340.0
-50.1027411974	-27.1844213576	350.0
-49.8843794484	-26.8492823617	360.0
-49.6148210112	-26.5537519082	370.0
-49.2884784279	-26.3224501177	380.0
-48.9311059009	-26.1427701884	390.0
-48.5557333485	-26.0045839123	400.0
-48.2120733923	-25.799894307	410.0
-47.8501315223	-25.6296060728	420.0
-47.5118243562	-25.4161856862	430.0
-47.2033336438	-25.1615614919	440.0
-46.9461966496	-24.8551621345	450.0
-46.7052329517	-24.5358871805	460.0
-46.5926481655	-24.1520582265	470.0
-46.3936331487	-23.8050812487	480.0
-46.1826142604	-23.4652709652	490.0
-45.8956330761	-23.1866281833	500.0
-45.6158995394	-22.9007101034	510.0
-45.3791522649	-22.5782961955	520.0
-45.0776132371	-22.3154764575	530.0
-44.7540032361	-22.0803667655	540.0
-44.4924442822	-21.7777334665	550.0
-44.2631021279	-21.4500107541	560.0
-43.9682115464	-21.1797524611	570.0
-43.6898858738	-20.8924637214	580.0
-43.4593129374	-20.5656057691	590.0
-43.173723811	-20.285536401	600.0
-42.8975971759	-19.996133427	610.0
-42.6941886879	-19.6517136439	620.0
-42.499767437	-19.3021419385	630.0
-42.2874786369	-18.9631235535	640.0
-42.0473792347	-18.6431981293	650.0
-41.7172082009	-18.417394922	660.0
-41.3317391761	-18.3105603258	670.0
-40.9874362606	-18.1069540823	680.0
-40.6411551502	-17.9067307256	690.0
-40.2772274605	-17.740728808	700.0
-40.0468777216	-17.4137135212	710.0
-39.8006042504	-17.0985161586	720.0
-39.5158117807	-16.8176367375	730.0
-39.2367555269	-16.531057591	740.0
-38.9687336277	-16.2341329178	750.0
-38.6132918479	-16.0506631895	760.0
-38.2949284652	-15.8084963947	770.0
-38.0161422231	-15.521654572	780.0
-37.7158082841	-15.2574585745	790.0
-37.4333606379	-14.9742213468	800.0
-37.0928111643	-14.7643974778	810.0
-36.7029437184	-14.674935896	820.0
-36.3035927026	-14.6521594568	830.0
-35.9068316057	-14.6013595354	840.0
-35.5167758334	-14.5127226666	850.0
-35.1301120597	-14.4102964683	860.0
-34.7398182785	-14.3227135686	870.0
-34.3592455724	-14.1995696876	880.0
-34.0540665527	-13.9409855312	890.0
