19.3499985237	26.8607287463	0.0
19.673273186	27.0962993148	10.0
20.009838163	27.3124567024	20.0
20.3681940952	27.4901672139	30.0
20.7146341349	27.6901154543	40.0
21.0050683347	27.9651572249	50.0
21.3839461614	28.0934209862	60.0
21.7772597801	28.1662522799	70.0
22.153588748	28.3018122591	80.0
22.4875677981	28.5219440244	90.0
22.7855721232	28.7887649797	100.0
23.0578251967	29.081814914	110.0
23.3825263375	29.3154153617	120.0
23.7024618347	29.5555013413	130.0
24.0893718863	29.6569932719	140.0
24.4793481211	29.7459794296	150.0
24.844491611	29.9092896613	160.0
25.1835469428	30.1215194472	170.0
25.5132708625	30.3479750428	180.0
25.875851891	30.5168980956	190.0
26.2295861966	30.7036386672	200.0
26.546474407	30.9477326287	210.0
26.8565084911	31.2004753175	220.0
27.2333569774	31.334584297	230.0
27.5693866012	31.5515729877	240.0
27.8079508641	31.8726447748	250.0
28.114460035	32.1296508606	260.0
28.4961321284	32.249343856	270.0
28.8912315068	32.3117656563	280.0
29.2692947482	32.4424109224	290.0
29.6667911068	32.4870947548	300.0
30.0639729122	32.5344932092	310.0
30.457454119	32.6064135811	320.0
30.856595275	32.6326116268	330.0
31.2472411942	32.7186102652	340.0
31.6414204914	32.7866005707	350.0
32.0380660206	32.7349060432	360.0
32.4084123389	32.5837650344	370.0
32.7431172992	32.3647385758	380.0
33.127426039	32.2538025921	390.0
33.5273289915	32.262613302	400.0
33.9266453006	32.2859903265	410.0
34.3253787994	32.2541847154	420.0
34.7248846407	32.2740614056	430.0
35.1047711702	32.3993060651	440.0
35.4943844285	32.4898682475	450.0
35.8703878895	32.6263284884	460.0
36.2275608349	32.8064048251	470.0
36.6065565091	32.934319949	480.0
36.9722443532	33.0964075819	490.0
37.3698507253	33.1401016643	500.0
37.7694619719	33.1577326493	510.0
38.165243109	33.0997905102	520.0
38.5461916522	32.9778142525	530.0
38.8972664893	32.786120594	540.0
39.2325432096	32.5679703686	550.0
39.5484881403	32.3226566902	560.0
39.8082683795	32.018495175	570.0
40.0295372176	31.6852683735	580.0
40.0871753473	31.2894428488	590.0
40.1043062881	30.8898098536	600.0
40.1482464832	30.4922306046	610.0
40.0422433745	30.1065320941	620.0
39.8767876459	29.7423557607	630.0
39.5607306519	29.4971864792	640.0
39.2019165313	29.3204029199	650.0
38.8266569749	29.1819100849	660.0
38.4933161792	28.9608130159	670.0
38.1068392116	28.8576841958	680.0
37.7271493199	28.7318446705	690.0
37.3626401985	28.5671233895	700.0
37.0449770256	28.3240388187	710.0
36.8219160997	27.9920089656	720.0
36.6558298718	27.628119745	730.0
36.542747174	27.2444371894	740.0
36.4872824569	26.8483012719	750.0
36.4943714755	26.4483640945	760.0
36.5694325291	26.0554699125	770.0
36.5102634891	25.6598703363	780.0
36.4872684116	25.2605318503	790.0
36.3407499893	24.888332506	800.0
36.2362205158	24.502232015	810.0
36.1751026435	24.106928833	820.0
36.2768291428	23.720080388	830.0
36.4542166467	23.3615644561	840.0
36.5523519159	22.9737894325	850.0
36.7597354489	22.6317483966	860.0
36.8767229036	22.2492383504	870.0
37.0154115765	21.8740511278	880.0
37.2174166578	21.5288063637	890.0
37.4121896633	21.1794305255	900.0
37.5722787003	20.8128633417	910.0
37.7999072321	20.4839480767	920.0
37.9825589187	20.1280852361	930.0
38.2476084934	19.8285043239	940.0
38.5507782614	19.5675673741	950.0
38.9025886168	19.3772269585	960.0
39.2511255059	19.1809566424	970.0
39.5851717277	18.9609268223	980.0
39.8205231386	18.6374925734	990.0
39.9927903173	18.2764883918	1000.0
40.0733992786	17.8846948296	1010.0
40.2893782009	17.5480153008	1020.0
40.5515622952	17.2459234262	1030.0
40.7566836796	16.9025210126	1040.0
41.0348867028	16.6151135008	1050.0
41.369449709	16.3958702685	1060.0
41.7094324777	16.1851293921	1070.0
42.0319475804	15.9485199914	1080.0
42.3686150077	15.7325222058	1090.0
42.7079485448	15.5207375259	1100.0
43.0547795749	15.3214682695	1110.0
43.4214253933	15.1615594085	1120.0
43.7753523994	14.9751843179	1130.0
44.1641462301	14.8811664622	1140.0
44.4808499984	14.6368332407	1150.0
44.8382404214	14.45718891	1160.0
45.191266279	14.2691124791	1170.0
45.5117429971	14.0297494219	1180.0
45.8093048668	13.7624351243	1190.0
46.0669680425	13.4564781209	1200.0
46.2267445785	13.0897746187	1210.0
46.3593695431	12.7124013038	1220.0
46.5779550073	12.3774081773	1230.0
46.8307005657	12.0673764326	1240.0
47.0915639409	11.7641433548	1250.0
47.3718830921	11.4787993983	1260.0
47.6859977988	11.2311465142	1270.0
48.0536279857	11.0735138854	1280.0
48.4069406468	10.8859767864	1290.0
48.7378014107	10.6611854277	1300.0
48.9573807528	10.3268429199	1310.0
49.2556176365	10.0602819303	1320.0
49.5913925771	9.84289934301	1330.0
49.9443633402	9.65471953435	1340.0
50.2848773302	9.44483808538	1350.0
50.637190044	9.25542913182	1360.0
50.994524883	9.07567426301	1370.0
51.3646369921	8.92396062922	1380.0
51.7095552469	8.72139854614	1390.0
52.0031183159	8.44969885066	1400.0
52.19589147	8.09921559708	1410.0
52.325911235	7.72093678359	1420.0
52.5604695001	7.39692687591	1430.0
52.7993012676	7.07605402447	1440.0
52.9796111261	6.71899890973	1450.0
53.1492459636	6.35675034606	1460.0
